dt_day,client_id,ab_group,home_view,impressions,clicks,applies,approvals,revenue
2025-04-02,4350,A_control,0,0,1,0,0,0.0
2025-04-02,4351,A_control,0,0,1,0,0,0.0
2025-04-02,4354,A_control,0,1,0,0,0,0.0
2025-04-02,4355,A_control,1,0,0,0,0,0.0
2025-04-02,4357,A_control,0,1,0,0,0,0.0
2025-04-02,4358,A_control,0,0,1,0,0,0.0
2025-04-02,4366,A_control,0,1,0,0,0,0.0
2025-04-02,4369,A_control,0,1,0,0,0,0.0
2025-04-02,4373,A_control,0,0,1,0,0,0.0
2025-04-02,4374,A_control,0,1,0,0,0,0.0
2025-04-02,4376,A_control,1,0,0,0,0,0.0
2025-04-02,4383,A_control,1,0,0,0,0,0.0
2025-04-02,4388,A_control,1,0,0,0,0,0.0
2025-04-02,4391,A_control,0,1,0,0,0,0.0
2025-04-02,4394,A_control,0,0,1,0,0,0.0
2025-04-02,4397,A_control,0,1,0,0,0,0.0
2025-04-02,4401,A_control,0,1,0,0,0,22.85
2025-04-02,4402,A_control,1,0,0,0,0,0.0
2025-04-02,4406,A_control,0,1,0,0,0,0.0
2025-04-02,4410,A_control,0,1,0,0,0,0.0
2025-04-02,4411,A_control,0,1,0,0,0,0.0
2025-04-02,4418,A_control,0,1,0,0,0,0.0
2025-04-02,4419,A_control,0,1,0,0,0,0.0
2025-04-02,4421,A_control,1,0,0,0,0,0.0
2025-04-02,4422,A_control,1,0,0,0,0,0.0
2025-04-02,4423,A_control,0,1,0,0,0,0.0
2025-04-02,4426,A_control,0,1,0,0,0,0.0
2025-04-02,4427,A_control,0,1,0,0,0,0.0
2025-04-02,4428,A_control,1,0,0,0,0,0.0
2025-04-02,4430,A_control,0,1,0,0,0,0.0
2025-04-02,4431,A_control,0,1,0,0,0,0.0
2025-04-02,4436,A_control,1,0,0,0,0,0.0
2025-04-02,4440,A_control,0,0,1,0,0,0.0
2025-04-02,4445,A_control,1,0,0,0,0,0.0
2025-04-02,4446,A_control,1,0,0,0,0,0.0
2025-04-02,4450,A_control,1,0,0,0,0,0.0
2025-04-02,4451,A_control,1,0,0,0,0,0.0
2025-04-02,4454,A_control,1,0,0,0,0,0.0
2025-04-02,4464,A_control,1,0,0,0,0,0.0
2025-04-02,4472,A_control,0,1,0,0,0,0.0
2025-04-02,4475,A_control,0,1,0,0,0,0.0
2025-04-02,4484,A_control,0,1,0,0,0,0.0
2025-04-02,4486,A_control,0,1,0,0,0,0.0
2025-04-02,4487,A_control,0,1,0,0,0,0.0
2025-04-02,4494,A_control,1,0,0,0,0,0.0
2025-04-02,4496,A_control,1,0,0,0,0,0.0
2025-04-02,4498,A_control,1,0,0,0,0,0.0
2025-04-02,4501,A_control,1,0,0,0,0,0.0
2025-04-02,4504,A_control,0,1,0,0,0,0.0
2025-04-02,4512,A_control,1,0,0,0,0,0.0
2025-04-02,4514,A_control,1,0,0,0,0,0.0
2025-04-02,4516,A_control,0,1,0,0,0,0.0
2025-04-02,4526,A_control,1,0,0,0,0,0.0
2025-04-02,4528,A_control,1,0,0,0,0,0.0
2025-04-02,4535,A_control,1,0,0,0,0,0.0
2025-04-02,4541,A_control,1,0,0,0,0,0.0
2025-04-02,4542,A_control,0,1,0,0,0,0.0
2025-04-02,4543,A_control,0,1,0,0,0,0.0
2025-04-02,4544,A_control,1,0,0,0,0,0.0
2025-04-02,4546,A_control,1,0,0,0,0,0.0
2025-04-02,4549,A_control,0,1,0,0,0,0.0
2025-04-02,4550,A_control,0,1,0,0,0,0.0
2025-04-02,4551,A_control,0,1,0,0,0,22.85
2025-04-02,4552,A_control,1,0,0,0,0,0.0
2025-04-02,4557,A_control,1,0,0,0,0,0.0
2025-04-02,4559,A_control,0,1,0,0,0,0.0
2025-04-02,4562,A_control,0,1,0,0,0,0.0
2025-04-02,4564,A_control,0,1,0,0,0,0.0
2025-04-02,4565,A_control,0,1,0,0,0,0.0
2025-04-02,4567,A_control,0,1,0,0,0,0.0
2025-04-02,4568,A_control,1,0,0,0,0,0.0
2025-04-02,4569,A_control,0,1,0,0,0,0.0
2025-04-02,4570,A_control,0,1,0,0,0,0.0
2025-04-02,4571,A_control,0,1,0,0,0,0.0
2025-04-02,4574,A_control,0,1,0,0,0,0.0
2025-04-02,4575,A_control,0,0,1,0,0,0.0
2025-04-02,4577,A_control,1,0,0,0,0,0.0
2025-04-02,4579,A_control,0,1,0,0,0,0.0
2025-04-02,4583,A_control,1,0,0,0,0,0.0
2025-04-02,4585,A_control,1,0,0,0,0,0.0
2025-04-02,4587,A_control,1,0,0,0,0,0.0
2025-04-02,4591,A_control,0,1,0,0,0,0.0
2025-04-02,4592,A_control,0,1,0,0,0,0.0
2025-04-02,4595,A_control,1,0,0,0,0,0.0
2025-04-02,4600,A_control,0,1,0,0,0,0.0
2025-04-02,4601,A_control,0,1,0,0,0,0.0
2025-04-02,4605,A_control,0,1,0,0,0,0.0
2025-04-02,4612,A_control,0,1,0,0,0,0.0
2025-04-02,4614,A_control,1,0,0,0,0,0.0
2025-04-02,4619,A_control,0,1,0,0,0,22.85
2025-04-02,4621,A_control,1,0,0,0,0,0.0
2025-04-02,4624,A_control,0,1,0,0,0,0.0
2025-04-02,4629,A_control,0,1,0,0,0,0.0
2025-04-02,4630,A_control,0,1,0,0,0,0.0
2025-04-02,4633,A_control,0,1,0,0,0,0.0
2025-04-02,4640,A_control,1,0,0,0,0,0.0
2025-04-02,4641,A_control,0,1,0,0,0,0.0
2025-04-02,4646,A_control,0,1,0,0,0,22.85
2025-04-02,4647,A_control,0,0,1,0,0,0.0
2025-04-02,4655,A_control,1,0,0,0,0,0.0
2025-04-02,4656,A_control,1,0,0,0,0,0.0
2025-04-02,4658,A_control,1,0,0,0,0,0.0
2025-04-02,4663,A_control,0,1,0,0,0,0.0
2025-04-02,4664,A_control,0,1,0,0,0,0.0
2025-04-02,4666,A_control,0,1,0,0,0,0.0
2025-04-02,4667,A_control,0,1,0,0,0,0.0
2025-04-02,4668,A_control,0,1,0,0,0,0.0
2025-04-02,4669,A_control,0,1,0,0,0,0.0
2025-04-02,4670,A_control,0,1,0,0,0,0.0
2025-04-02,4671,A_control,0,1,0,0,0,0.0
2025-04-02,4672,A_control,0,1,0,0,0,0.0
2025-04-02,4675,A_control,1,0,0,0,0,0.0
2025-04-02,4679,A_control,1,0,0,0,0,0.0
2025-04-02,4680,A_control,1,0,0,0,0,0.0
2025-04-02,4686,A_control,1,0,0,0,0,0.0
2025-04-02,4689,A_control,1,0,0,0,0,0.0
2025-04-02,4692,A_control,0,1,0,0,0,0.0
2025-04-02,4698,A_control,1,0,0,0,0,0.0
2025-04-02,4700,A_control,0,1,0,0,0,0.0
2025-04-02,4703,A_control,1,0,0,0,0,0.0
2025-04-02,4709,A_control,0,0,1,0,0,0.0
2025-04-02,4712,A_control,0,1,0,0,0,0.0
2025-04-02,4715,A_control,1,0,0,0,0,0.0
2025-04-02,4719,A_control,0,1,0,0,0,0.0
2025-04-02,4721,A_control,0,1,0,0,0,0.0
2025-04-02,4725,A_control,1,0,0,0,0,0.0
2025-04-02,4729,A_control,1,0,0,0,0,0.0
2025-04-02,4732,A_control,0,1,0,0,0,0.0
2025-04-02,4739,A_control,0,1,0,0,0,0.0
2025-04-02,4740,A_control,1,0,0,0,0,0.0
2025-04-02,4741,A_control,0,1,0,0,0,0.0
2025-04-02,4743,A_control,0,1,0,0,0,0.0
2025-04-02,4746,A_control,1,0,0,0,0,0.0
2025-04-02,4748,A_control,0,1,0,0,0,0.0
2025-04-02,4753,A_control,0,1,0,0,0,0.0
2025-04-02,4755,A_control,0,1,0,0,0,0.0
2025-04-02,4757,A_control,1,0,0,0,0,0.0
2025-04-02,4760,A_control,0,1,0,0,0,0.0
2025-04-02,4761,A_control,0,1,0,0,0,22.85
2025-04-02,4763,A_control,0,1,0,0,0,0.0
2025-04-02,4767,A_control,1,0,0,0,0,0.0
2025-04-02,4772,A_control,0,1,0,0,0,0.0
2025-04-02,4778,A_control,0,1,0,0,0,0.0
2025-04-02,4781,A_control,0,1,0,0,0,0.0
2025-04-02,4785,A_control,0,1,0,0,0,0.0
2025-04-02,4786,A_control,0,1,0,0,0,0.0
2025-04-02,4787,A_control,0,1,0,0,0,0.0
2025-04-02,4789,A_control,1,0,0,0,0,0.0
2025-04-02,4792,A_control,0,1,0,0,0,0.0
2025-04-02,4795,A_control,0,1,0,0,0,0.0
2025-04-02,4799,A_control,1,0,0,0,0,0.0
2025-04-02,4802,A_control,1,0,0,0,0,0.0
2025-04-02,4803,A_control,1,0,0,0,0,0.0
2025-04-02,4810,A_control,0,1,0,0,0,0.0
2025-04-02,4817,A_control,0,1,0,0,0,0.0
2025-04-02,4818,A_control,0,1,0,0,0,0.0
2025-04-02,4820,A_control,0,1,0,0,0,0.0
2025-04-02,4821,A_control,0,1,0,0,0,0.0
2025-04-02,4822,A_control,1,0,0,0,0,0.0
2025-04-02,4825,A_control,0,1,0,0,0,0.0
2025-04-02,4830,A_control,0,1,0,0,0,22.85
2025-04-02,4831,A_control,1,0,0,0,0,0.0
2025-04-02,4832,A_control,0,1,0,0,0,0.0
2025-04-02,4836,A_control,0,1,0,0,0,0.0
2025-04-02,4840,A_control,0,1,0,0,0,0.0
2025-04-02,4841,A_control,1,0,0,0,0,0.0
2025-04-02,4843,A_control,0,1,0,0,0,0.0
2025-04-02,4846,A_control,0,1,0,0,0,0.0
2025-04-02,4849,A_control,0,1,0,0,0,0.0
2025-04-02,4851,A_control,1,0,0,0,0,0.0
2025-04-02,4853,A_control,1,0,0,0,0,0.0
2025-04-02,4854,A_control,0,1,0,0,0,0.0
2025-04-02,4856,A_control,1,0,0,0,0,0.0
2025-04-02,4861,A_control,0,1,0,0,0,0.0
2025-04-02,4862,A_control,1,0,0,0,0,0.0
2025-04-02,4865,A_control,0,1,0,0,0,0.0
2025-04-02,4869,A_control,0,1,0,0,0,0.0
2025-04-02,4871,A_control,1,0,0,0,0,0.0
2025-04-02,4876,A_control,1,0,0,0,0,0.0
2025-04-02,4877,A_control,1,0,0,0,0,0.0
2025-04-02,4878,A_control,0,1,0,0,0,0.0
2025-04-02,4881,A_control,0,1,0,0,0,0.0
2025-04-02,4883,A_control,0,1,0,0,0,0.0
2025-04-02,4884,A_control,1,0,0,0,0,0.0
2025-04-02,4885,A_control,0,1,0,0,0,0.0
2025-04-02,4886,A_control,1,0,0,0,0,0.0
2025-04-02,4888,A_control,1,0,0,0,0,0.0
2025-04-02,4891,A_control,0,1,0,0,0,0.0
2025-04-02,4892,A_control,0,1,0,0,0,0.0
2025-04-02,4894,A_control,0,1,0,0,0,0.0
2025-04-02,4895,A_control,0,1,0,0,0,0.0
2025-04-02,4896,A_control,0,1,0,0,0,0.0
2025-04-02,4898,A_control,0,1,0,0,0,0.0
2025-04-02,4900,A_control,1,0,0,0,0,0.0
2025-04-02,4901,A_control,0,1,0,0,0,0.0
2025-04-02,4904,A_control,1,0,0,0,0,0.0
2025-04-02,4905,A_control,0,1,0,0,0,22.85
2025-04-02,4907,A_control,0,1,0,0,0,0.0
2025-04-02,4909,A_control,0,1,0,0,0,0.0
2025-04-02,4911,A_control,0,1,0,0,0,0.0
2025-04-02,4914,A_control,0,1,0,0,0,0.0
2025-04-02,4915,A_control,1,0,0,0,0,0.0
2025-04-02,4916,A_control,1,0,0,0,0,0.0
2025-04-02,4917,A_control,1,0,0,0,0,0.0
2025-04-02,4922,A_control,0,1,0,0,0,0.0
2025-04-02,4924,A_control,1,0,0,0,0,0.0
2025-04-02,4925,A_control,0,1,0,0,0,0.0
2025-04-02,4928,A_control,0,1,0,0,0,0.0
2025-04-02,4930,A_control,0,1,0,0,0,0.0
2025-04-02,4932,A_control,0,1,0,0,0,0.0
2025-04-02,4933,A_control,1,0,0,0,0,0.0
2025-04-02,4936,A_control,1,0,0,0,0,0.0
2025-04-02,4938,A_control,0,1,0,0,0,0.0
2025-04-02,4939,A_control,0,1,0,0,0,0.0
2025-04-02,4940,A_control,0,0,1,0,0,0.0
2025-04-02,4944,A_control,1,0,0,0,0,0.0
2025-04-02,4947,A_control,0,1,0,0,0,0.0
2025-04-02,4951,A_control,0,1,0,0,0,0.0
2025-04-02,4952,A_control,1,0,0,0,0,0.0
2025-04-02,4958,A_control,1,0,0,0,0,0.0
2025-04-02,4959,A_control,0,1,0,0,0,0.0
2025-04-02,4961,A_control,0,1,0,0,0,0.0
2025-04-02,4963,A_control,0,0,1,0,0,0.0
2025-04-02,4964,A_control,0,1,0,0,0,22.85
2025-04-02,4968,A_control,0,1,0,0,0,0.0
2025-04-02,4969,A_control,0,1,0,0,0,0.0
2025-04-02,4975,A_control,0,1,0,0,0,0.0
2025-04-02,4976,A_control,1,0,0,0,0,0.0
2025-04-02,4979,A_control,1,0,0,0,0,0.0
2025-04-02,4984,A_control,1,0,0,0,0,0.0
2025-04-02,4989,A_control,1,0,0,0,0,0.0
2025-04-02,4992,A_control,0,1,0,0,0,0.0
2025-04-02,4993,A_control,1,0,0,0,0,0.0
2025-04-02,4994,A_control,1,0,0,0,0,0.0
2025-04-02,4995,A_control,0,1,0,0,0,22.85
2025-04-02,4998,A_control,0,1,0,0,0,0.0
2025-04-02,5008,A_control,0,1,0,0,0,0.0
2025-04-02,5009,A_control,1,0,0,0,0,0.0
2025-04-02,5023,A_control,1,0,0,0,0,0.0
2025-04-02,5025,A_control,1,0,0,0,0,0.0
2025-04-02,5027,A_control,0,0,1,0,0,0.0
2025-04-02,5029,A_control,1,0,0,0,0,0.0
2025-04-02,5031,A_control,0,1,0,0,0,22.85
2025-04-02,5032,A_control,0,1,0,0,0,0.0
2025-04-02,5033,A_control,0,1,0,0,0,0.0
2025-04-02,5034,A_control,0,1,0,0,0,22.85
2025-04-02,5036,A_control,0,1,0,0,0,22.85
2025-04-02,5041,A_control,0,1,0,0,0,0.0
2025-04-02,5045,A_control,0,1,0,0,0,0.0
2025-04-02,5048,A_control,0,1,0,0,0,0.0
2025-04-02,5051,A_control,1,0,0,0,0,0.0
2025-04-02,5052,A_control,1,0,0,0,0,0.0
2025-04-02,5053,A_control,0,1,0,0,0,0.0
2025-04-02,5060,A_control,0,0,1,0,0,0.0
2025-04-02,5065,A_control,1,0,0,0,0,0.0
2025-04-02,5068,A_control,1,0,0,0,0,0.0
2025-04-02,5073,A_control,0,1,0,0,0,0.0
2025-04-02,5074,A_control,1,0,0,0,0,0.0
2025-04-02,5075,A_control,1,0,0,0,0,0.0
2025-04-02,5083,A_control,1,0,0,0,0,0.0
2025-04-02,5087,A_control,0,1,0,0,0,0.0
2025-04-02,5088,A_control,0,0,1,0,0,0.0
2025-04-02,5094,A_control,1,0,0,0,0,0.0
2025-04-02,5095,A_control,1,0,0,0,0,0.0
2025-04-02,5096,A_control,1,0,0,0,0,0.0
2025-04-02,5100,A_control,0,1,0,0,0,0.0
2025-04-02,5102,A_control,1,0,0,0,0,0.0
2025-04-02,5111,A_control,0,1,0,0,0,0.0
2025-04-02,5113,A_control,0,1,0,0,0,0.0
2025-04-02,5118,A_control,0,1,0,0,0,0.0
2025-04-02,5119,A_control,0,1,0,0,0,0.0
2025-04-02,5120,A_control,0,1,0,0,0,0.0
2025-04-02,5123,A_control,0,1,0,0,0,0.0
2025-04-02,5127,A_control,1,0,0,0,0,0.0
2025-04-02,5129,A_control,0,1,0,0,0,0.0
2025-04-02,5130,A_control,0,1,0,0,0,0.0
2025-04-02,5134,A_control,1,0,0,0,0,0.0
2025-04-02,5136,A_control,0,1,0,0,0,0.0
2025-04-02,5138,A_control,1,0,0,0,0,0.0
2025-04-02,5143,A_control,0,1,0,0,0,0.0
2025-04-02,5147,A_control,1,0,0,0,0,0.0
2025-04-02,5149,A_control,0,1,0,0,0,0.0
2025-04-02,5151,A_control,0,1,0,0,0,0.0
2025-04-02,5152,A_control,0,1,0,0,0,0.0
2025-04-02,5155,A_control,0,1,0,0,0,0.0
2025-04-02,5161,A_control,0,1,0,0,0,0.0
2025-04-02,5166,A_control,1,0,0,0,0,0.0
2025-04-02,5167,A_control,1,0,0,0,0,0.0
2025-04-02,5168,A_control,0,1,0,0,0,0.0
2025-04-02,5170,A_control,0,1,0,0,0,0.0
2025-04-02,5174,A_control,0,1,0,0,0,0.0
2025-04-02,5175,A_control,0,1,0,0,0,0.0
2025-04-02,5176,A_control,0,1,0,0,0,0.0
2025-04-02,5179,A_control,1,0,0,0,0,0.0
2025-04-02,5181,A_control,0,1,0,0,0,0.0
2025-04-02,5182,A_control,1,0,0,0,0,0.0
2025-04-02,5184,A_control,0,1,0,0,0,0.0
2025-04-02,5190,A_control,0,1,0,0,0,0.0
2025-04-02,5200,A_control,1,0,0,0,0,0.0
2025-04-02,5203,A_control,0,1,0,0,0,0.0
2025-04-02,5204,A_control,1,0,0,0,0,0.0
2025-04-02,5207,A_control,1,0,0,0,0,0.0
2025-04-02,5210,A_control,1,0,0,0,0,0.0
2025-04-02,5211,A_control,0,1,0,0,0,0.0
2025-04-02,5215,A_control,0,1,0,0,0,0.0
2025-04-02,5216,A_control,1,0,0,0,0,0.0
2025-04-02,5218,A_control,0,1,0,0,0,0.0
2025-04-02,5221,A_control,1,0,0,0,0,0.0
2025-04-02,5222,A_control,0,1,0,0,0,0.0
2025-04-02,5224,A_control,1,0,0,0,0,0.0
2025-04-02,5231,A_control,0,1,0,0,0,0.0
2025-04-02,5232,A_control,0,1,0,0,0,0.0
2025-04-02,5233,A_control,0,1,0,0,0,0.0
2025-04-02,5237,A_control,1,0,0,0,0,0.0
2025-04-02,5240,A_control,0,1,0,0,0,22.85
2025-04-02,5242,A_control,0,1,0,0,0,22.85
2025-04-02,5243,A_control,0,1,0,0,0,0.0
2025-04-02,5244,A_control,0,1,0,0,0,0.0
2025-04-02,5245,A_control,0,1,0,0,0,0.0
2025-04-02,5247,A_control,0,1,0,0,0,0.0
2025-04-02,5249,A_control,0,1,0,0,0,22.85
2025-04-02,5252,A_control,0,1,0,0,0,0.0
2025-04-02,5253,A_control,0,1,0,0,0,0.0
2025-04-02,5257,A_control,1,0,0,0,0,0.0
2025-04-02,5258,A_control,1,0,0,0,0,0.0
2025-04-02,5269,A_control,1,0,0,0,0,0.0
2025-04-02,5271,A_control,0,1,0,0,0,0.0
2025-04-02,5274,A_control,0,1,0,0,0,0.0
2025-04-02,5278,A_control,1,0,0,0,0,0.0
2025-04-02,5282,A_control,0,0,1,0,0,0.0
2025-04-02,5284,A_control,0,1,0,0,0,0.0
2025-04-02,5285,A_control,0,1,0,0,0,0.0
2025-04-02,5287,A_control,0,1,0,0,0,0.0
2025-04-02,5288,A_control,0,1,0,0,0,0.0
2025-04-02,5294,A_control,1,0,0,0,0,0.0
2025-04-02,5295,A_control,1,0,0,0,0,0.0
2025-04-02,5300,A_control,0,1,0,0,0,22.85
2025-04-02,5301,A_control,0,1,0,0,0,22.85
2025-04-02,5305,A_control,0,1,0,0,0,0.0
2025-04-02,5310,A_control,1,0,0,0,0,0.0
2025-04-02,5311,A_control,0,1,0,0,0,0.0
2025-04-02,5312,A_control,0,1,0,0,0,0.0
2025-04-02,5313,A_control,1,0,0,0,0,0.0
2025-04-02,5316,A_control,0,1,0,0,0,0.0
2025-04-02,5317,A_control,1,0,0,0,0,0.0
2025-04-02,5320,A_control,0,1,0,0,0,0.0
2025-04-02,5326,A_control,1,0,0,0,0,0.0
2025-04-02,5332,A_control,1,0,0,0,0,0.0
2025-04-02,5334,A_control,1,0,0,0,0,0.0
2025-04-02,5339,A_control,0,1,0,0,0,0.0
2025-04-02,5340,A_control,1,0,0,0,0,0.0
2025-04-02,5341,A_control,0,1,0,0,0,0.0
2025-04-02,5342,A_control,0,1,0,0,0,0.0
2025-04-02,5343,A_control,0,1,0,0,0,0.0
2025-04-02,5344,A_control,0,1,0,0,0,0.0
2025-04-02,5349,A_control,0,0,1,0,0,0.0
2025-04-02,5351,A_control,0,1,0,0,0,0.0
2025-04-02,5352,A_control,0,1,0,0,0,0.0
2025-04-02,5353,A_control,1,0,0,0,0,0.0
2025-04-02,5359,A_control,1,0,0,0,0,0.0
2025-04-02,5361,A_control,0,1,0,0,0,0.0
2025-04-02,5366,A_control,0,1,0,0,0,0.0
2025-04-02,5371,A_control,1,0,0,0,0,0.0
2025-04-02,5374,A_control,1,0,0,0,0,0.0
2025-04-02,5376,A_control,0,0,1,0,0,0.0
2025-04-02,5380,A_control,0,1,0,0,0,0.0
2025-04-02,5382,A_control,0,1,0,0,0,0.0
2025-04-02,5388,A_control,0,1,0,0,0,0.0
2025-04-02,5390,A_control,0,1,0,0,0,0.0
2025-04-02,5395,A_control,0,1,0,0,0,0.0
2025-04-02,5396,A_control,1,0,0,0,0,0.0
2025-04-02,5397,A_control,1,0,0,0,0,0.0
2025-04-02,5401,A_control,0,1,0,0,0,0.0
2025-04-02,5407,A_control,0,1,0,0,0,0.0
2025-04-02,5408,A_control,0,1,0,0,0,22.85
2025-04-02,5414,A_control,0,1,0,0,0,0.0
2025-04-02,5415,A_control,0,1,0,0,0,0.0
2025-04-02,5417,A_control,1,0,0,0,0,0.0
2025-04-02,5422,A_control,0,1,0,0,0,22.85
2025-04-02,5423,A_control,1,0,0,0,0,0.0
2025-04-02,5425,A_control,1,0,0,0,0,0.0
2025-04-02,5426,A_control,0,1,0,0,0,0.0
2025-04-02,5428,A_control,1,0,0,0,0,0.0
2025-04-02,5431,A_control,0,1,0,0,0,0.0
2025-04-02,5434,A_control,1,0,0,0,0,0.0
2025-04-02,5435,A_control,1,0,0,0,0,0.0
2025-04-02,5441,A_control,1,0,0,0,0,0.0
2025-04-02,5443,A_control,0,1,0,0,0,0.0
2025-04-02,5447,A_control,1,0,0,0,0,0.0
2025-04-02,5448,A_control,0,1,0,0,0,0.0
2025-04-02,5450,A_control,0,1,0,0,0,0.0
2025-04-02,5451,A_control,1,0,0,0,0,0.0
2025-04-02,5452,A_control,1,0,0,0,0,0.0
2025-04-02,5458,A_control,1,0,0,0,0,0.0
2025-04-02,5463,A_control,0,1,0,0,0,0.0
2025-04-02,5467,A_control,0,1,0,0,0,0.0
2025-04-02,5470,A_control,0,1,0,0,0,0.0
2025-04-02,5471,A_control,0,0,1,0,0,0.0
2025-04-02,5485,A_control,0,1,0,0,0,0.0
2025-04-02,5486,A_control,1,0,0,0,0,0.0
2025-04-02,5488,A_control,0,1,0,0,0,0.0
2025-04-02,5497,A_control,1,0,0,0,0,0.0
2025-04-02,5499,A_control,0,1,0,0,0,0.0
2025-04-02,5500,A_control,1,0,0,0,0,0.0
2025-04-02,5510,A_control,1,0,0,0,0,0.0
2025-04-02,5511,A_control,1,0,0,0,0,0.0
2025-04-02,5517,A_control,0,1,0,0,0,0.0
2025-04-02,5519,A_control,0,1,0,0,0,0.0
2025-04-02,5520,A_control,1,0,0,0,0,0.0
2025-04-02,5521,A_control,0,1,0,0,0,0.0
2025-04-02,5522,A_control,0,1,0,0,0,0.0
2025-04-02,5523,A_control,1,0,0,0,0,0.0
2025-04-02,5527,A_control,0,0,1,0,0,0.0
2025-04-02,5529,A_control,1,0,0,0,0,0.0
2025-04-02,5533,A_control,1,0,0,0,0,0.0
2025-04-02,5535,A_control,0,1,0,0,0,0.0
2025-04-02,5537,A_control,1,0,0,0,0,0.0
2025-04-02,5538,A_control,0,1,0,0,0,0.0
2025-04-02,5541,A_control,0,1,0,0,0,0.0
2025-04-02,5542,A_control,1,0,0,0,0,0.0
2025-04-02,5549,A_control,1,0,0,0,0,0.0
2025-04-02,5554,A_control,1,0,0,0,0,0.0
2025-04-02,5556,A_control,0,1,0,0,0,0.0
2025-04-02,5557,A_control,0,1,0,0,0,0.0
2025-04-02,5559,A_control,0,1,0,0,0,0.0
2025-04-02,5562,A_control,1,0,0,0,0,0.0
2025-04-02,5566,A_control,1,0,0,0,0,0.0
2025-04-02,5567,A_control,0,1,0,0,0,0.0
2025-04-02,5568,A_control,0,1,0,0,0,0.0
2025-04-02,5572,A_control,0,1,0,0,0,0.0
2025-04-02,5573,A_control,1,0,0,0,0,0.0
2025-04-02,5575,A_control,1,0,0,0,0,0.0
2025-04-02,5583,A_control,1,0,0,0,0,0.0
2025-04-02,5586,A_control,0,1,0,0,0,0.0
2025-04-02,5587,A_control,0,1,0,0,0,0.0
2025-04-02,5588,A_control,1,0,0,0,0,0.0
2025-04-02,5590,A_control,0,1,0,0,0,0.0
2025-04-02,5594,A_control,0,1,0,0,0,22.85
2025-04-02,5595,A_control,0,1,0,0,0,0.0
2025-04-02,5596,A_control,1,0,0,0,0,0.0
2025-04-02,5597,A_control,0,1,0,0,0,0.0
2025-04-02,5599,A_control,0,1,0,0,0,0.0
2025-04-02,5604,A_control,0,1,0,0,0,0.0
2025-04-02,5609,A_control,0,1,0,0,0,0.0
2025-04-02,5613,A_control,1,0,0,0,0,0.0
2025-04-02,5617,A_control,0,1,0,0,0,0.0
2025-04-02,5618,A_control,0,1,0,0,0,0.0
2025-04-02,5621,A_control,0,1,0,0,0,0.0
2025-04-02,5624,A_control,0,1,0,0,0,0.0
2025-04-02,5625,A_control,0,1,0,0,0,0.0
2025-04-02,5627,A_control,0,1,0,0,0,0.0
2025-04-02,5632,A_control,0,1,0,0,0,0.0
2025-04-02,5635,A_control,0,1,0,0,0,0.0
2025-04-02,5636,A_control,0,1,0,0,0,0.0
2025-04-02,5639,A_control,0,1,0,0,0,0.0
2025-04-02,5648,A_control,0,1,0,0,0,0.0
2025-04-02,5650,A_control,1,0,0,0,0,0.0
2025-04-02,5652,A_control,0,0,1,0,0,0.0
2025-04-02,5653,A_control,0,0,1,0,0,0.0
2025-04-02,5655,A_control,0,1,0,0,0,0.0
2025-04-02,5658,A_control,1,0,0,0,0,0.0
2025-04-02,5659,A_control,0,1,0,0,0,0.0
2025-04-02,5661,A_control,0,1,0,0,0,0.0
2025-04-02,5663,A_control,1,0,0,0,0,0.0
2025-04-02,5670,A_control,1,0,0,0,0,0.0
2025-04-02,5672,A_control,1,0,0,0,0,0.0
2025-04-02,5674,A_control,0,1,0,0,0,0.0
2025-04-02,5680,A_control,1,0,0,0,0,0.0
2025-04-02,5682,A_control,0,1,0,0,0,0.0
2025-04-02,5688,A_control,1,0,0,0,0,0.0
2025-04-02,5689,A_control,0,1,0,0,0,0.0
2025-04-02,5690,A_control,0,1,0,0,0,0.0
2025-04-02,5692,A_control,1,0,0,0,0,0.0
2025-04-02,5695,A_control,0,1,0,0,0,0.0
2025-04-02,5697,A_control,0,1,0,0,0,0.0
2025-04-02,5698,A_control,0,1,0,0,0,0.0
2025-04-02,5702,A_control,0,1,0,0,0,0.0
2025-04-02,5704,A_control,0,1,0,0,0,22.85
2025-04-02,5705,A_control,0,1,0,0,0,0.0
2025-04-02,5706,A_control,0,1,0,0,0,0.0
2025-04-02,5710,A_control,0,1,0,0,0,0.0
2025-04-02,5712,A_control,1,0,0,0,0,0.0
2025-04-02,5715,A_control,1,0,0,0,0,0.0
2025-04-02,5716,A_control,0,1,0,0,0,0.0
2025-04-02,5717,A_control,1,0,0,0,0,0.0
2025-04-02,5720,A_control,0,1,0,0,0,0.0
2025-04-02,5722,A_control,1,0,0,0,0,0.0
2025-04-02,5723,A_control,0,1,0,0,0,0.0
2025-04-02,5725,A_control,0,1,0,0,0,0.0
2025-04-02,5726,A_control,1,0,0,0,0,0.0
2025-04-02,5730,A_control,0,1,0,0,0,0.0
2025-04-02,5732,A_control,0,1,0,0,0,0.0
2025-04-02,5734,A_control,1,0,0,0,0,0.0
2025-04-02,5735,A_control,0,0,1,0,0,0.0
2025-04-02,5737,A_control,1,0,0,0,0,0.0
2025-04-02,5738,A_control,0,1,0,0,0,0.0
2025-04-02,5744,A_control,0,1,0,0,0,0.0
2025-04-02,5752,A_control,0,1,0,0,0,0.0
