client_id,ab_group,home_view,impressions,clicks,applies,approvals,revenue,ctr,cr_apply,cr_home_apply,approval_rate,arpu
4521,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4522,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4523,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4524,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4525,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4526,A_control,1,1,1,1,1,14.66,1.0,1.0,1.0,1.0,14.66
4527,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4528,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4529,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4530,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4531,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4532,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4533,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4534,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4535,A_control,1,1,1,1,1,14.66,1.0,1.0,1.0,1.0,14.66
4536,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4537,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4538,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4539,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4540,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4541,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4542,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4543,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4544,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4545,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4546,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4547,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4548,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4549,A_control,1,1,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0
4550,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4551,A_control,1,1,1,1,1,22.85,1.0,1.0,1.0,1.0,22.85
4552,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4553,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4554,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4555,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4556,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4557,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4558,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4559,A_control,1,1,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0
4560,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4561,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4562,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4563,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4564,A_control,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
4565,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4566,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4567,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4568,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4569,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4570,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4571,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4572,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4573,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4574,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4575,A_control,1,1,1,1,1,39.43,1.0,1.0,1.0,1.0,39.43
4576,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4577,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4578,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4579,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4580,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4581,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4582,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4583,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4584,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4585,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4586,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4587,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4588,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4589,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4590,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4591,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4592,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4593,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4594,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4595,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4596,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4597,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4598,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4599,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4600,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4601,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4602,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4603,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4604,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4605,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4606,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4607,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4608,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4609,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4610,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4611,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4612,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4613,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4614,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4615,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4616,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4617,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4618,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4619,A_control,1,1,1,1,1,22.85,1.0,1.0,1.0,1.0,22.85
4620,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4621,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4622,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4623,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4624,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4625,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4626,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4627,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4628,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4629,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4630,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4631,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4632,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4633,A_control,1,1,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0
4634,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4635,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4636,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4637,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4638,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4639,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4640,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4641,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4642,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4643,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4644,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4645,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4646,A_control,1,1,1,1,1,22.85,1.0,1.0,1.0,1.0,22.85
4647,A_control,1,1,1,1,1,39.43,1.0,1.0,1.0,1.0,39.43
4648,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4649,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4650,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4651,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4652,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4653,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4654,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4655,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4656,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4657,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4658,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4659,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4660,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4661,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4662,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4663,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4664,A_control,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
4665,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4666,A_control,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
4667,A_control,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
4668,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4669,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4670,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4671,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4672,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4673,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4674,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4675,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4676,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4677,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4678,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4679,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4680,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4681,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4682,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4683,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4684,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4685,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4686,A_control,1,1,1,1,1,14.66,1.0,1.0,1.0,1.0,14.66
4687,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4688,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4689,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4690,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4691,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4692,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4693,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4694,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4695,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4696,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4697,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4698,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4699,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4700,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4701,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4702,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4703,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4704,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4705,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4706,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4707,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4708,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4709,A_control,1,1,1,1,1,39.43,1.0,1.0,1.0,1.0,39.43
4710,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4711,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4712,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4713,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4714,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4715,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4716,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4717,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4718,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4719,A_control,1,1,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0
4720,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4721,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4722,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4723,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4724,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4725,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4726,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4727,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4728,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4729,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4730,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4731,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4732,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4733,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4734,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4735,A_control,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
4736,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4737,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4738,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4739,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4740,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4741,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4742,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4743,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4744,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4745,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4746,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4747,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4748,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4749,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4750,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4751,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4752,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4753,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4754,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4755,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4756,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4757,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4758,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4759,A_control,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
4760,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4761,A_control,1,1,1,1,1,22.85,1.0,1.0,1.0,1.0,22.85
4762,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4763,A_control,1,1,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0
4764,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4765,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4766,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4767,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4768,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4769,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4770,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4771,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4772,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4773,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4774,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4775,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4776,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4777,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4778,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4779,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4780,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4781,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4782,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4783,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4784,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4785,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4786,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4787,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4788,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4789,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4790,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4791,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4792,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4793,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4794,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4795,A_control,1,1,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0
4796,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4797,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4798,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4799,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4800,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4801,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4802,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4803,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4804,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4805,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4806,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4807,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4808,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4809,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4810,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4811,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4812,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4813,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4814,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4815,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4816,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4817,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4818,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4819,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4820,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4821,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4822,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4823,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4824,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4825,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4826,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4827,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4828,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4829,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4830,A_control,1,1,1,1,1,22.85,1.0,1.0,1.0,1.0,22.85
4831,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4832,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4833,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4834,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4835,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4836,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4837,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4838,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4839,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4840,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4841,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4842,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4843,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4844,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4845,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4846,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4847,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4848,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4849,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4850,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4851,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4852,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4853,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4854,A_control,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4855,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4856,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4857,A_control,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0
4858,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4859,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4860,A_control,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
