dt,client_id,ab_group,event_type,offer_id,value
2025-04-02 17:26:02,6331,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:05,2569,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:09,3734,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:13,2354,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:15,2572,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:15,6093,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:19,5723,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:21,3156,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:26,2499,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:27,2578,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:47,2606,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:50,4849,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:53,2204,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:55,3552,A_control,offer_impression,credit_of_day,
2025-04-02 17:26:57,7039,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:16,5976,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:18,4374,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:22,3096,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:26,2589,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:27,4550,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:34,4419,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:35,5120,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:39,7071,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:40,4418,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:46,2631,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:50,3164,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:55,4304,A_control,offer_impression,credit_of_day,
2025-04-02 17:27:57,4892,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:05,6777,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:09,2702,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:13,4320,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:17,6479,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:19,7034,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:20,3816,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:20,3925,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:20,5627,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:21,2184,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:21,4881,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:22,5033,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:24,2231,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:29,3088,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:32,3015,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:32,5161,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:34,4015,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:36,5674,A_control,offer_impression,credit_of_day,
2025-04-02 17:28:41,5753,A_control,offer_impression,credit_of_day,
2025-04-02 17:30:03,8889,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:10,10994,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:10,11943,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:14,10631,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:17,8858,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:20,9712,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:21,9846,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:22,11747,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:25,7256,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:25,11099,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:27,7206,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:31,10061,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:31,11939,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:32,11914,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:39,8722,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:41,7143,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:45,7902,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:45,8449,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:45,11242,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:48,11231,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:51,7296,B_test,offer_impression,credit_of_day,
2025-04-02 17:30:54,8274,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:08,9906,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:10,7484,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:15,10584,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:23,9360,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:29,9458,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:30,9468,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:31,10825,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:38,8305,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:39,11006,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:46,7760,B_test,offer_impression,credit_of_day,
2025-04-02 17:31:56,10960,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:00,10202,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:01,7855,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:03,7322,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:09,8906,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:09,9415,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:18,10696,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:20,11050,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:20,11574,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:21,8648,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:25,11350,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:25,11890,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:28,7405,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:29,7818,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:29,10732,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:32,10188,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:33,11577,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:34,11886,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:38,8652,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:42,9637,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:42,11168,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:47,9220,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:48,7767,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:58,11804,B_test,offer_impression,credit_of_day,
2025-04-02 17:32:59,8867,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:00,7159,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:04,10045,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:04,10586,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:05,9528,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:14,9270,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:20,11449,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:21,10245,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:22,7372,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:30,9982,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:31,10053,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:37,10315,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:37,11293,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:41,11896,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:48,11851,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:49,9397,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:49,9880,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:50,7969,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:52,12089,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:54,8244,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:54,11995,B_test,offer_impression,credit_of_day,
2025-04-02 17:33:55,9239,B_test,offer_impression,credit_of_day,
2025-04-02 17:57:30,8063,B_test,home_view,,
2025-04-02 17:57:30,11717,B_test,home_view,,
2025-04-02 17:57:32,7880,B_test,home_view,,
2025-04-02 17:57:33,9529,B_test,home_view,,
2025-04-02 17:57:33,10972,B_test,home_view,,
2025-04-02 17:57:35,9021,B_test,home_view,,
2025-04-02 17:57:40,8072,B_test,home_view,,
2025-04-02 17:57:40,9058,B_test,home_view,,
2025-04-02 17:57:42,9781,B_test,home_view,,
2025-04-02 17:57:45,12091,B_test,home_view,,
2025-04-02 17:57:52,7927,B_test,home_view,,
2025-04-02 17:57:57,10135,B_test,home_view,,
2025-04-02 17:58:00,8608,B_test,home_view,,
2025-04-02 17:58:02,11726,B_test,home_view,,
2025-04-02 17:58:02,11935,B_test,home_view,,
2025-04-02 17:58:07,10092,B_test,home_view,,
2025-04-02 17:58:08,11684,B_test,home_view,,
2025-04-02 17:58:09,11821,B_test,home_view,,
2025-04-02 17:58:10,8311,B_test,home_view,,
2025-04-02 17:58:22,7885,B_test,home_view,,
2025-04-02 17:58:22,9293,B_test,home_view,,
2025-04-02 17:58:25,8762,B_test,home_view,,
2025-04-02 17:58:27,7336,B_test,home_view,,
2025-04-02 17:58:28,10886,B_test,home_view,,
2025-04-02 17:58:36,11811,B_test,home_view,,
2025-04-02 17:58:38,7148,B_test,home_view,,
2025-04-02 17:58:39,9747,B_test,home_view,,
2025-04-02 17:58:40,7763,B_test,home_view,,
2025-04-02 17:58:40,11363,B_test,home_view,,
2025-04-02 17:58:42,11951,B_test,home_view,,
2025-04-02 17:58:43,9434,B_test,home_view,,
2025-04-02 17:58:49,11228,B_test,home_view,,
2025-04-02 17:58:49,12065,B_test,home_view,,
2025-04-02 17:59:00,9210,B_test,home_view,,
2025-04-02 17:59:03,10081,B_test,home_view,,
2025-04-02 17:59:16,9143,B_test,home_view,,
2025-04-02 17:59:23,9586,B_test,home_view,,
2025-04-02 17:59:25,12024,B_test,home_view,,
2025-04-02 17:59:26,9599,B_test,home_view,,
2025-04-02 17:59:27,9452,B_test,home_view,,
2025-04-02 17:59:27,10920,B_test,home_view,,
2025-04-02 17:59:28,10382,B_test,home_view,,
2025-04-02 17:59:30,10566,B_test,home_view,,
2025-04-02 17:59:34,9298,B_test,home_view,,
2025-04-02 17:59:34,10698,B_test,home_view,,
2025-04-02 17:59:37,11296,B_test,home_view,,
2025-04-02 17:59:45,9436,B_test,home_view,,
2025-04-02 17:59:53,10180,B_test,home_view,,
2025-04-02 17:59:54,9467,B_test,home_view,,
2025-04-02 17:59:55,11528,B_test,home_view,,
2025-04-02 17:59:58,8308,B_test,home_view,,
2025-04-02 18:00:09,9541,B_test,home_view,,
2025-04-02 18:00:11,7288,B_test,home_view,,
2025-04-02 18:00:11,8717,B_test,home_view,,
2025-04-02 18:00:12,8446,B_test,home_view,,
2025-04-02 18:00:14,9218,B_test,home_view,,
2025-04-02 18:00:15,9285,B_test,home_view,,
2025-04-02 18:00:18,9254,B_test,home_view,,
2025-04-02 18:00:22,9748,B_test,home_view,,
2025-04-02 18:00:24,8779,B_test,home_view,,
2025-04-02 18:00:28,9091,B_test,home_view,,
2025-04-02 18:00:28,11032,B_test,home_view,,
2025-04-02 18:00:33,10044,B_test,home_view,,
2025-04-02 18:00:36,10089,B_test,home_view,,
2025-04-02 18:00:36,11923,B_test,home_view,,
2025-04-02 18:00:37,9887,B_test,home_view,,
2025-04-02 18:00:39,10020,B_test,home_view,,
2025-04-02 18:00:39,10060,B_test,home_view,,
2025-04-02 18:00:40,9064,B_test,home_view,,
2025-04-02 18:00:45,11401,B_test,home_view,,
2025-04-02 18:00:50,8160,B_test,home_view,,
2025-04-02 18:00:50,10511,B_test,home_view,,
2025-04-02 18:00:52,8537,B_test,home_view,,
2025-04-02 18:00:53,8314,B_test,home_view,,
2025-04-02 18:00:56,10997,B_test,home_view,,
2025-04-02 18:00:58,9151,B_test,home_view,,
2025-04-02 18:01:08,8033,B_test,home_view,,
2025-04-02 18:01:09,12016,B_test,home_view,,
2025-04-02 18:01:10,10785,B_test,home_view,,
2025-04-02 18:01:17,12036,B_test,home_view,,
2025-04-02 18:01:18,11645,B_test,home_view,,
2025-04-02 18:01:19,9197,B_test,home_view,,
2025-04-02 18:01:22,11826,B_test,home_view,,
2025-04-02 18:01:24,8435,B_test,home_view,,
2025-04-02 18:01:27,8005,B_test,home_view,,
2025-04-02 18:01:28,8754,B_test,home_view,,
2025-04-02 18:02:20,6863,A_control,home_view,,
2025-04-02 18:02:26,2913,A_control,home_view,,
2025-04-02 18:02:27,2545,A_control,home_view,,
2025-04-02 18:02:33,6664,A_control,home_view,,
2025-04-02 18:02:36,2475,A_control,home_view,,
2025-04-02 18:02:38,3315,A_control,home_view,,
2025-04-02 18:02:40,5510,A_control,home_view,,
2025-04-02 18:02:41,4655,A_control,home_view,,
2025-04-02 18:02:48,5278,A_control,home_view,,
2025-04-02 18:02:52,2785,A_control,home_view,,
2025-04-02 18:02:57,4994,A_control,home_view,,
2025-04-02 18:02:58,4746,A_control,home_view,,
2025-04-02 18:03:08,6762,A_control,home_view,,
2025-04-02 18:03:11,6270,A_control,home_view,,
2025-04-02 18:03:12,4210,A_control,home_view,,
2025-04-02 18:03:13,2788,A_control,home_view,,
2025-04-02 18:03:15,3086,A_control,home_view,,
2025-04-02 18:03:37,3187,A_control,home_view,,
2025-04-02 18:03:37,4175,A_control,home_view,,
2025-04-02 18:03:38,5334,A_control,home_view,,
2025-04-02 18:03:48,4145,A_control,home_view,,
2025-04-02 18:03:51,4757,A_control,home_view,,
2025-04-02 18:04:07,2987,A_control,home_view,,
2025-04-02 18:04:18,5851,A_control,home_view,,
2025-04-02 18:04:20,5257,A_control,home_view,,
2025-04-02 18:04:32,4577,A_control,home_view,,
2025-04-02 18:04:33,6927,A_control,home_view,,
2025-04-02 18:04:34,3308,A_control,home_view,,
2025-04-02 18:04:35,2900,A_control,home_view,,
2025-04-02 18:04:36,4789,A_control,home_view,,
2025-04-02 18:04:40,5326,A_control,home_view,,
2025-04-02 18:04:44,6672,A_control,home_view,,
2025-04-02 18:04:50,6960,A_control,home_view,,
2025-04-02 18:04:59,6350,A_control,home_view,,
2025-04-02 18:05:04,2390,A_control,home_view,,
2025-04-02 18:05:05,7074,A_control,home_view,,
2025-04-02 18:05:08,5486,A_control,home_view,,
2025-04-02 18:05:12,2668,A_control,home_view,,
2025-04-02 18:05:15,7055,A_control,home_view,,
2025-04-02 18:05:21,3363,A_control,home_view,,
2025-04-02 18:05:25,2362,A_control,home_view,,
2025-04-02 18:05:25,7131,A_control,home_view,,
2025-04-02 18:05:34,5179,A_control,home_view,,
2025-04-02 18:05:34,6403,A_control,home_view,,
2025-04-02 18:05:38,5978,A_control,home_view,,
2025-04-02 18:05:38,6237,A_control,home_view,,
2025-04-02 18:05:47,6716,A_control,home_view,,
2025-04-02 18:05:59,5074,A_control,home_view,,
2025-04-02 18:06:03,2385,A_control,home_view,,
2025-04-02 18:06:03,3637,A_control,home_view,,
2025-04-02 18:06:06,6359,A_control,home_view,,
2025-04-02 18:06:10,5937,A_control,home_view,,
2025-04-02 18:06:11,6455,A_control,home_view,,
2025-04-02 18:43:13,11004,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:16,8232,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:16,11134,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:17,9716,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:19,11223,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:22,11010,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:25,7479,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:26,7410,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:27,7904,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:32,12010,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:36,11949,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:43,8369,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:45,7315,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:45,11252,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:46,9814,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:51,8374,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:52,10793,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:58,7253,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:58,10105,B_test,offer_impression,credit_of_day,
2025-04-02 18:43:59,7858,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:03,10520,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:09,7813,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:09,9722,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:11,11074,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:16,7551,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:16,8679,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:17,9676,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:18,9236,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:29,9737,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:33,9337,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:40,9962,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:47,10878,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:51,11413,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:53,8795,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:53,11626,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:54,10762,B_test,offer_impression,credit_of_day,
2025-04-02 18:44:58,8846,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:00,9869,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:00,11461,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:02,11505,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:02,11988,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:06,7168,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:07,11542,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:08,11612,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:09,9935,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:11,11909,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:13,9009,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:14,7463,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:14,8427,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:15,9884,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:15,11901,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:16,10317,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:17,7670,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:17,10225,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:30,10236,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:31,9206,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:32,10737,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:34,7764,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:36,11472,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:44,8253,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:45,8035,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:45,8146,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:50,7723,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:55,10388,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:57,7376,B_test,offer_impression,credit_of_day,
2025-04-02 18:45:58,9828,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:00,11982,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:05,10883,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:14,8521,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:15,8109,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:18,11336,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:19,12132,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:22,7878,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:27,7962,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:28,11241,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:32,7490,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:33,10237,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:35,10248,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:37,11278,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:39,9115,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:42,8978,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:44,8656,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:50,8105,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:51,7921,B_test,offer_impression,credit_of_day,
2025-04-02 18:46:53,10552,B_test,offer_impression,credit_of_day,
2025-04-02 18:47:01,10933,B_test,offer_impression,credit_of_day,
2025-04-02 18:47:05,8840,B_test,offer_impression,credit_of_day,
2025-04-02 18:47:05,11221,B_test,offer_impression,credit_of_day,
2025-04-02 18:47:09,9755,B_test,offer_impression,credit_of_day,
2025-04-02 18:47:12,7792,B_test,offer_impression,credit_of_day,
2025-04-02 18:53:33,8008,B_test,home_view,,
2025-04-02 18:53:38,9068,B_test,home_view,,
2025-04-02 18:53:44,9389,B_test,home_view,,
2025-04-02 18:53:46,7390,B_test,home_view,,
2025-04-02 18:53:47,7586,B_test,home_view,,
2025-04-02 18:53:53,10956,B_test,home_view,,
2025-04-02 18:53:57,9063,B_test,home_view,,
2025-04-02 18:54:03,10772,B_test,home_view,,
2025-04-02 18:54:03,11266,B_test,home_view,,
2025-04-02 18:54:05,10496,B_test,home_view,,
2025-04-02 18:54:07,9475,B_test,home_view,,
2025-04-02 18:54:09,10099,B_test,home_view,,
2025-04-02 18:54:13,10117,B_test,home_view,,
2025-04-02 18:54:14,11052,B_test,home_view,,
2025-04-02 18:54:17,8628,B_test,home_view,,
2025-04-02 18:54:23,11985,B_test,home_view,,
2025-04-02 18:54:25,10906,B_test,home_view,,
2025-04-02 18:54:28,8084,B_test,home_view,,
2025-04-02 18:54:40,9559,B_test,home_view,,
2025-04-02 18:54:42,11827,B_test,home_view,,
2025-04-02 18:54:45,9232,B_test,home_view,,
2025-04-02 18:54:54,10295,B_test,home_view,,
2025-04-02 18:55:05,11625,B_test,home_view,,
2025-04-02 18:55:08,11774,B_test,home_view,,
2025-04-02 18:55:13,8728,B_test,home_view,,
2025-04-02 18:55:14,7705,B_test,home_view,,
2025-04-02 18:55:16,7977,B_test,home_view,,
2025-04-02 18:55:16,9075,B_test,home_view,,
2025-04-02 18:55:17,7939,B_test,home_view,,
2025-04-02 18:55:18,8293,B_test,home_view,,
2025-04-02 18:55:19,9667,B_test,home_view,,
2025-04-02 18:55:19,10340,B_test,home_view,,
2025-04-02 18:55:25,8007,B_test,home_view,,
2025-04-02 18:55:27,11011,B_test,home_view,,
2025-04-02 18:55:29,7874,B_test,home_view,,
2025-04-02 18:55:43,11779,B_test,home_view,,
2025-04-02 18:55:48,7652,B_test,home_view,,
2025-04-02 18:55:50,12076,B_test,home_view,,
2025-04-02 18:55:57,7224,B_test,home_view,,
2025-04-02 18:55:57,8209,B_test,home_view,,
2025-04-02 18:55:57,11775,B_test,home_view,,
2025-04-02 18:56:00,7424,B_test,home_view,,
2025-04-02 18:56:00,11450,B_test,home_view,,
2025-04-02 18:56:01,10177,B_test,home_view,,
2025-04-02 18:56:02,11991,B_test,home_view,,
2025-04-02 18:56:05,7986,B_test,home_view,,
2025-04-02 18:56:05,8504,B_test,home_view,,
2025-04-02 18:56:05,11033,B_test,home_view,,
2025-04-02 18:56:07,8396,B_test,home_view,,
2025-04-02 18:56:10,7380,B_test,home_view,,
2025-04-02 18:56:15,8864,B_test,home_view,,
2025-04-02 18:56:15,9573,B_test,home_view,,
2025-04-02 18:56:15,11122,B_test,home_view,,
2025-04-02 18:56:22,11563,B_test,home_view,,
2025-04-02 18:56:27,12087,B_test,home_view,,
2025-04-02 18:56:30,8697,B_test,home_view,,
2025-04-02 18:56:37,11321,B_test,home_view,,
2025-04-02 18:56:37,11447,B_test,home_view,,
2025-04-02 18:56:40,7643,B_test,home_view,,
2025-04-02 18:56:44,9147,B_test,home_view,,
2025-04-02 18:56:44,11580,B_test,home_view,,
2025-04-02 18:56:48,8515,B_test,home_view,,
2025-04-02 18:56:50,12005,B_test,home_view,,
2025-04-02 18:56:51,9491,B_test,home_view,,
2025-04-02 18:56:54,11702,B_test,home_view,,
2025-04-02 18:56:57,10184,B_test,home_view,,
2025-04-02 18:57:01,9046,B_test,home_view,,
2025-04-02 18:57:05,8077,B_test,home_view,,
2025-04-02 18:57:08,10949,B_test,home_view,,
2025-04-02 18:57:20,7231,B_test,home_view,,
2025-04-02 18:57:23,8472,B_test,home_view,,
2025-04-02 18:57:25,8694,B_test,home_view,,
2025-04-02 18:57:25,9090,B_test,home_view,,
2025-04-02 18:57:25,11167,B_test,home_view,,
2025-04-02 18:57:30,9003,B_test,home_view,,
2025-04-02 19:07:21,5604,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:22,5463,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:27,6582,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:27,6822,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:28,6725,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:32,6524,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:46,3188,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:47,4878,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:51,3649,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:53,3876,A_control,offer_impression,credit_of_day,
2025-04-02 19:07:55,4074,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:02,5882,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:04,3286,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:17,3380,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:18,2179,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:18,4969,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:25,6474,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:30,5130,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:31,3754,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:31,4484,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:33,4772,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:45,2792,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:49,5587,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:50,6832,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:51,2573,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:52,5929,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:54,4406,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:55,3283,A_control,offer_impression,credit_of_day,
2025-04-02 19:08:59,3653,A_control,offer_impression,credit_of_day,
2025-04-02 19:09:05,2926,A_control,offer_impression,credit_of_day,
2025-04-02 19:09:10,6386,A_control,offer_impression,credit_of_day,
2025-04-02 19:09:11,5764,A_control,offer_impression,credit_of_day,
2025-04-02 19:09:13,2468,A_control,offer_impression,credit_of_day,
